"No.","Time","Source","Destination","Protocol","Length","Info"
"4227","2025/047 01:09:20.262997","52.185.211.133","10.0.0.4","TCP","1465","443  >  52914 [ACK] Seq=1671434 Ack=2640 Win=4194816 Len=1411 [TCP PDU reassembled in 4660]"
"4228","2025/047 01:09:20.262997","52.185.211.133","10.0.0.4","TCP","1465","443  >  52914 [ACK] Seq=1672845 Ack=2640 Win=4194816 Len=1411 [TCP PDU reassembled in 4660]"
"4229","2025/047 01:09:20.263001","10.0.0.4","52.185.211.133","TCP","90","[TCP Dup ACK 3698#125] 52914  >  443 [ACK] Seq=2640 Ack=1043539 Win=1048320 Len=0 SLE=1646036 SRE=1674256 SLE=1634748 SRE=1638981 SLE=1626282 SRE=1633337 SLE=1620638 SRE=1622049"
"4230","2025/047 01:09:20.263826","52.185.211.133","10.0.0.4","TCP","1465","443  >  52914 [ACK] Seq=1674256 Ack=2640 Win=4194816 Len=1411 [TCP PDU reassembled in 4660]"
"4231","2025/047 01:09:20.263830","10.0.0.4","52.185.211.133","TCP","90","[TCP Dup ACK 3698#126] 52914  >  443 [ACK] Seq=2640 Ack=1043539 Win=1048320 Len=0 SLE=1646036 SRE=1675667 SLE=1634748 SRE=1638981 SLE=1626282 SRE=1633337 SLE=1620638 SRE=1622049"
"4232","2025/047 01:09:20.264044","52.185.211.133","10.0.0.4","TCP","1465","443  >  52914 [ACK] Seq=1675667 Ack=2640 Win=4194816 Len=1411 [TCP PDU reassembled in 4660]"
"4233","2025/047 01:09:20.264047","10.0.0.4","52.185.211.133","TCP","90","[TCP Dup ACK 3698#127] 52914  >  443 [ACK] Seq=2640 Ack=1043539 Win=1048320 Len=0 SLE=1646036 SRE=1677078 SLE=1634748 SRE=1638981 SLE=1626282 SRE=1633337 SLE=1620638 SRE=1622049"
"4234","2025/047 01:09:20.264659","52.185.211.133","10.0.0.4","TCP","1465","443  >  52914 [ACK] Seq=1677078 Ack=2640 Win=4194816 Len=1411 [TCP PDU reassembled in 4660]"
"4235","2025/047 01:09:20.264659","52.185.211.133","10.0.0.4","TCP","1465","443  >  52914 [ACK] Seq=1678489 Ack=2640 Win=4194816 Len=1411 [TCP PDU reassembled in 4660]"
"4236","2025/047 01:09:20.264659","52.185.211.133","10.0.0.4","TCP","1465","443  >  52914 [ACK] Seq=1679900 Ack=2640 Win=4194816 Len=1411 [TCP PDU reassembled in 4660]"
"4237","2025/047 01:09:20.264659","52.185.211.133","10.0.0.4","TCP","1465","443  >  52914 [ACK] Seq=1681311 Ack=2640 Win=4194816 Len=1411 [TCP PDU reassembled in 4660]"
"4238","2025/047 01:09:20.264674","10.0.0.4","52.185.211.133","TCP","90","[TCP Dup ACK 3698#128] 52914  >  443 [ACK] Seq=2640 Ack=1043539 Win=1048320 Len=0 SLE=1646036 SRE=1682722 SLE=1634748 SRE=1638981 SLE=1626282 SRE=1633337 SLE=1620638 SRE=1622049"
"4239","2025/047 01:09:20.264963","52.185.211.133","10.0.0.4","TCP","1465","443  >  52914 [ACK] Seq=1682722 Ack=2640 Win=4194816 Len=1411 [TCP PDU reassembled in 4660]"
"4240","2025/047 01:09:20.264975","10.0.0.4","52.185.211.133","TCP","90","[TCP Dup ACK 3698#129] 52914  >  443 [ACK] Seq=2640 Ack=1043539 Win=1048320 Len=0 SLE=1646036 SRE=1684133 SLE=1634748 SRE=1638981 SLE=1626282 SRE=1633337 SLE=1620638 SRE=1622049"
"4241","2025/047 01:09:20.266558","52.185.211.133","10.0.0.4","TCP","1465","443  >  52914 [ACK] Seq=1684133 Ack=2640 Win=4194816 Len=1411 [TCP PDU reassembled in 4660], Ignored Unknown Record"
"4242","2025/047 01:09:20.266558","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4243","2025/047 01:09:20.266558","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4244","2025/047 01:09:20.266568","10.0.0.4","52.185.211.133","TCP","90","[TCP Dup ACK 3698#130] 52914  >  443 [ACK] Seq=2640 Ack=1043539 Win=1048320 Len=0 SLE=1646036 SRE=1688366 SLE=1634748 SRE=1638981 SLE=1626282 SRE=1633337 SLE=1620638 SRE=1622049"
"4245","2025/047 01:09:20.267075","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4246","2025/047 01:09:20.267075","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4247","2025/047 01:09:20.267075","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4248","2025/047 01:09:20.267075","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4249","2025/047 01:09:20.267075","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4250","2025/047 01:09:20.267075","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4251","2025/047 01:09:20.267075","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4252","2025/047 01:09:20.267075","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4253","2025/047 01:09:20.267075","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4254","2025/047 01:09:20.267090","10.0.0.4","52.185.211.133","TCP","90","[TCP Dup ACK 3698#131] 52914  >  443 [ACK] Seq=2640 Ack=1043539 Win=1048320 Len=0 SLE=1646036 SRE=1701065 SLE=1634748 SRE=1638981 SLE=1626282 SRE=1633337 SLE=1620638 SRE=1622049"
"4255","2025/047 01:09:20.267946","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4256","2025/047 01:09:20.267946","52.185.211.133","10.0.0.4","TCP","1465","443  >  52914 [ACK] Seq=1702476 Ack=2640 Win=4194816 Len=1411"
"4257","2025/047 01:09:20.267946","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4258","2025/047 01:09:20.267953","10.0.0.4","52.185.211.133","TCP","90","[TCP Dup ACK 3698#132] 52914  >  443 [ACK] Seq=2640 Ack=1043539 Win=1048320 Len=0 SLE=1646036 SRE=1705298 SLE=1634748 SRE=1638981 SLE=1626282 SRE=1633337 SLE=1620638 SRE=1622049"
"4259","2025/047 01:09:20.269552","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4260","2025/047 01:09:20.269552","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4261","2025/047 01:09:20.269552","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4262","2025/047 01:09:20.269584","10.0.0.4","52.185.211.133","TCP","90","[TCP Dup ACK 3698#133] 52914  >  443 [ACK] Seq=2640 Ack=1043539 Win=1048320 Len=0 SLE=1646036 SRE=1709531 SLE=1634748 SRE=1638981 SLE=1626282 SRE=1633337 SLE=1620638 SRE=1622049"
"4263","2025/047 01:09:20.269756","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4264","2025/047 01:09:20.269756","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4265","2025/047 01:09:20.269761","10.0.0.4","52.185.211.133","TCP","90","[TCP Dup ACK 3698#134] 52914  >  443 [ACK] Seq=2640 Ack=1043539 Win=1048320 Len=0 SLE=1646036 SRE=1712353 SLE=1634748 SRE=1638981 SLE=1626282 SRE=1633337 SLE=1620638 SRE=1622049"
"4266","2025/047 01:09:20.270274","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4267","2025/047 01:09:20.270274","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4268","2025/047 01:09:20.270274","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4269","2025/047 01:09:20.270274","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4270","2025/047 01:09:20.270274","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4271","2025/047 01:09:20.270274","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4272","2025/047 01:09:20.270274","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4273","2025/047 01:09:20.270274","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4274","2025/047 01:09:20.270291","10.0.0.4","52.185.211.133","TCP","90","[TCP Dup ACK 3698#135] 52914  >  443 [ACK] Seq=2640 Ack=1043539 Win=1048320 Len=0 SLE=1646036 SRE=1723641 SLE=1634748 SRE=1638981 SLE=1626282 SRE=1633337 SLE=1620638 SRE=1622049"
"4275","2025/047 01:09:20.270891","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4276","2025/047 01:09:20.270891","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4277","2025/047 01:09:20.270891","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4278","2025/047 01:09:20.270896","10.0.0.4","52.185.211.133","TCP","90","[TCP Dup ACK 3698#136] 52914  >  443 [ACK] Seq=2640 Ack=1043539 Win=1048320 Len=0 SLE=1646036 SRE=1727874 SLE=1634748 SRE=1638981 SLE=1626282 SRE=1633337 SLE=1620638 SRE=1622049"
"4279","2025/047 01:09:20.271287","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4280","2025/047 01:09:20.271287","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4281","2025/047 01:09:20.271287","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4282","2025/047 01:09:20.271287","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4283","2025/047 01:09:20.271287","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4284","2025/047 01:09:20.271287","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4285","2025/047 01:09:20.271298","10.0.0.4","52.185.211.133","TCP","90","[TCP Dup ACK 3698#137] 52914  >  443 [ACK] Seq=2640 Ack=1043539 Win=1048320 Len=0 SLE=1646036 SRE=1736340 SLE=1634748 SRE=1638981 SLE=1626282 SRE=1633337 SLE=1620638 SRE=1622049"
"4286","2025/047 01:09:20.271484","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4287","2025/047 01:09:20.271487","10.0.0.4","52.185.211.133","TCP","90","[TCP Dup ACK 3698#138] 52914  >  443 [ACK] Seq=2640 Ack=1043539 Win=1048320 Len=0 SLE=1646036 SRE=1737751 SLE=1634748 SRE=1638981 SLE=1626282 SRE=1633337 SLE=1620638 SRE=1622049"
"4288","2025/047 01:09:20.272452","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4289","2025/047 01:09:20.272452","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4290","2025/047 01:09:20.272479","10.0.0.4","52.185.211.133","TCP","90","[TCP Dup ACK 3698#139] 52914  >  443 [ACK] Seq=2640 Ack=1043539 Win=1048320 Len=0 SLE=1646036 SRE=1740573 SLE=1634748 SRE=1638981 SLE=1626282 SRE=1633337 SLE=1620638 SRE=1622049"
"4291","2025/047 01:09:20.273520","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4292","2025/047 01:09:20.273520","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4293","2025/047 01:09:20.273520","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4294","2025/047 01:09:20.273520","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4295","2025/047 01:09:20.273543","10.0.0.4","52.185.211.133","TCP","90","[TCP Dup ACK 3698#140] 52914  >  443 [ACK] Seq=2640 Ack=1043539 Win=1048320 Len=0 SLE=1646036 SRE=1746217 SLE=1634748 SRE=1638981 SLE=1626282 SRE=1633337 SLE=1620638 SRE=1622049"
"4296","2025/047 01:09:20.275328","52.185.211.133","10.0.0.4","TCP","1465","443  >  52914 [ACK] Seq=1746217 Ack=2640 Win=4194816 Len=1411"
"4297","2025/047 01:09:20.275328","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4298","2025/047 01:09:20.275328","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4299","2025/047 01:09:20.275328","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4300","2025/047 01:09:20.275328","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4301","2025/047 01:09:20.275328","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4302","2025/047 01:09:20.275348","10.0.0.4","52.185.211.133","TCP","90","[TCP Dup ACK 3698#141] 52914  >  443 [ACK] Seq=2640 Ack=1043539 Win=1048320 Len=0 SLE=1646036 SRE=1754683 SLE=1634748 SRE=1638981 SLE=1626282 SRE=1633337 SLE=1620638 SRE=1622049"
"4303","2025/047 01:09:20.276070","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4304","2025/047 01:09:20.276070","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4305","2025/047 01:09:20.276070","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4306","2025/047 01:09:20.276070","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4307","2025/047 01:09:20.276070","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4308","2025/047 01:09:20.276070","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4309","2025/047 01:09:20.276070","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4310","2025/047 01:09:20.276070","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4311","2025/047 01:09:20.276070","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4312","2025/047 01:09:20.276070","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4313","2025/047 01:09:20.276097","10.0.0.4","52.185.211.133","TCP","90","[TCP Dup ACK 3698#142] 52914  >  443 [ACK] Seq=2640 Ack=1043539 Win=1048320 Len=0 SLE=1646036 SRE=1768793 SLE=1634748 SRE=1638981 SLE=1626282 SRE=1633337 SLE=1620638 SRE=1622049"
"4314","2025/047 01:09:20.276285","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4315","2025/047 01:09:20.276285","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4316","2025/047 01:09:20.276285","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4317","2025/047 01:09:20.276285","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4318","2025/047 01:09:20.276300","10.0.0.4","52.185.211.133","TCP","90","[TCP Dup ACK 3698#143] 52914  >  443 [ACK] Seq=2640 Ack=1043539 Win=1048320 Len=0 SLE=1646036 SRE=1774437 SLE=1634748 SRE=1638981 SLE=1626282 SRE=1633337 SLE=1620638 SRE=1622049"
"4319","2025/047 01:09:20.276734","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4320","2025/047 01:09:20.276747","10.0.0.4","52.185.211.133","TCP","90","[TCP Dup ACK 3698#144] 52914  >  443 [ACK] Seq=2640 Ack=1043539 Win=1048320 Len=0 SLE=1646036 SRE=1775848 SLE=1634748 SRE=1638981 SLE=1626282 SRE=1633337 SLE=1620638 SRE=1622049"
"4321","2025/047 01:09:20.278199","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4322","2025/047 01:09:20.278199","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4323","2025/047 01:09:20.278199","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4324","2025/047 01:09:20.278218","10.0.0.4","52.185.211.133","TCP","90","[TCP Dup ACK 3698#145] 52914  >  443 [ACK] Seq=2640 Ack=1043539 Win=1048320 Len=0 SLE=1646036 SRE=1780081 SLE=1634748 SRE=1638981 SLE=1626282 SRE=1633337 SLE=1620638 SRE=1622049"
"4325","2025/047 01:09:20.278705","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4326","2025/047 01:09:20.278705","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4327","2025/047 01:09:20.278705","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4328","2025/047 01:09:20.278705","52.185.211.133","10.0.0.4","TCP","1465","443  >  52914 [ACK] Seq=1784314 Ack=2640 Win=4194816 Len=1411"
"4329","2025/047 01:09:20.278705","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4330","2025/047 01:09:20.278705","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4331","2025/047 01:09:20.278729","10.0.0.4","52.185.211.133","TCP","90","[TCP Dup ACK 3698#146] 52914  >  443 [ACK] Seq=2640 Ack=1043539 Win=1048320 Len=0 SLE=1646036 SRE=1788547 SLE=1634748 SRE=1638981 SLE=1626282 SRE=1633337 SLE=1620638 SRE=1622049"
"4332","2025/047 01:09:20.279375","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4333","2025/047 01:09:20.279375","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4334","2025/047 01:09:20.279375","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4335","2025/047 01:09:20.279391","10.0.0.4","52.185.211.133","TCP","90","[TCP Dup ACK 3698#147] 52914  >  443 [ACK] Seq=2640 Ack=1043539 Win=1048320 Len=0 SLE=1646036 SRE=1792780 SLE=1634748 SRE=1638981 SLE=1626282 SRE=1633337 SLE=1620638 SRE=1622049"
"4336","2025/047 01:09:20.280363","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4337","2025/047 01:09:20.280363","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4338","2025/047 01:09:20.280363","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4339","2025/047 01:09:20.280363","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4340","2025/047 01:09:20.280363","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4341","2025/047 01:09:20.280382","10.0.0.4","52.185.211.133","TCP","90","[TCP Dup ACK 3698#148] 52914  >  443 [ACK] Seq=2640 Ack=1043539 Win=1048320 Len=0 SLE=1646036 SRE=1799835 SLE=1634748 SRE=1638981 SLE=1626282 SRE=1633337 SLE=1620638 SRE=1622049"
"4342","2025/047 01:09:20.281001","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4343","2025/047 01:09:20.281001","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4344","2025/047 01:09:20.281001","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4345","2025/047 01:09:20.281001","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4346","2025/047 01:09:20.281001","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4347","2025/047 01:09:20.281023","10.0.0.4","52.185.211.133","TCP","90","[TCP Dup ACK 3698#149] 52914  >  443 [ACK] Seq=2640 Ack=1043539 Win=1048320 Len=0 SLE=1646036 SRE=1806890 SLE=1634748 SRE=1638981 SLE=1626282 SRE=1633337 SLE=1620638 SRE=1622049"
"4348","2025/047 01:09:20.281583","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4349","2025/047 01:09:20.281583","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4350","2025/047 01:09:20.281583","52.185.211.133","10.0.0.4","TCP","1465","443  >  52914 [ACK] Seq=1809712 Ack=2640 Win=4194816 Len=1411"
"4351","2025/047 01:09:20.281583","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4352","2025/047 01:09:20.281583","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4353","2025/047 01:09:20.281599","10.0.0.4","52.185.211.133","TCP","90","[TCP Dup ACK 3698#150] 52914  >  443 [ACK] Seq=2640 Ack=1043539 Win=1048320 Len=0 SLE=1646036 SRE=1813945 SLE=1634748 SRE=1638981 SLE=1626282 SRE=1633337 SLE=1620638 SRE=1622049"
"4354","2025/047 01:09:20.282655","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4355","2025/047 01:09:20.282655","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4356","2025/047 01:09:20.282655","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4357","2025/047 01:09:20.282670","10.0.0.4","52.185.211.133","TCP","90","[TCP Dup ACK 3698#151] 52914  >  443 [ACK] Seq=2640 Ack=1043539 Win=1048320 Len=0 SLE=1646036 SRE=1818178 SLE=1634748 SRE=1638981 SLE=1626282 SRE=1633337 SLE=1620638 SRE=1622049"
"4358","2025/047 01:09:20.282999","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4359","2025/047 01:09:20.282999","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4360","2025/047 01:09:20.282999","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4361","2025/047 01:09:20.282999","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4362","2025/047 01:09:20.282999","52.185.211.133","10.0.0.4","TCP","1465","443  >  52914 [ACK] Seq=1823822 Ack=2640 Win=4194816 Len=1411"
"4363","2025/047 01:09:20.283021","10.0.0.4","52.185.211.133","TCP","90","[TCP Dup ACK 3698#152] 52914  >  443 [ACK] Seq=2640 Ack=1043539 Win=1048320 Len=0 SLE=1646036 SRE=1825233 SLE=1634748 SRE=1638981 SLE=1626282 SRE=1633337 SLE=1620638 SRE=1622049"
"4364","2025/047 01:09:20.283298","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4365","2025/047 01:09:20.283298","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4366","2025/047 01:09:20.283298","52.185.211.133","10.0.0.4","TCP","1465","443  >  52914 [ACK] Seq=1828055 Ack=2640 Win=4194816 Len=1411"
"4367","2025/047 01:09:20.283310","10.0.0.4","52.185.211.133","TCP","90","[TCP Dup ACK 3698#153] 52914  >  443 [ACK] Seq=2640 Ack=1043539 Win=1048320 Len=0 SLE=1646036 SRE=1829466 SLE=1634748 SRE=1638981 SLE=1626282 SRE=1633337 SLE=1620638 SRE=1622049"
"4368","2025/047 01:09:20.283988","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4369","2025/047 01:09:20.283988","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4370","2025/047 01:09:20.283998","10.0.0.4","52.185.211.133","TCP","90","[TCP Dup ACK 3698#154] 52914  >  443 [ACK] Seq=2640 Ack=1043539 Win=1048320 Len=0 SLE=1646036 SRE=1832288 SLE=1634748 SRE=1638981 SLE=1626282 SRE=1633337 SLE=1620638 SRE=1622049"
"4371","2025/047 01:09:20.284868","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4372","2025/047 01:09:20.284868","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4373","2025/047 01:09:20.284868","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4374","2025/047 01:09:20.284868","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4375","2025/047 01:09:20.284885","10.0.0.4","52.185.211.133","TCP","90","[TCP Dup ACK 3698#155] 52914  >  443 [ACK] Seq=2640 Ack=1043539 Win=1048320 Len=0 SLE=1646036 SRE=1837932 SLE=1634748 SRE=1638981 SLE=1626282 SRE=1633337 SLE=1620638 SRE=1622049"
"4376","2025/047 01:09:20.286042","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4377","2025/047 01:09:20.286042","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4378","2025/047 01:09:20.286042","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4379","2025/047 01:09:20.286042","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4380","2025/047 01:09:20.286064","10.0.0.4","52.185.211.133","TCP","90","[TCP Dup ACK 3698#156] 52914  >  443 [ACK] Seq=2640 Ack=1043539 Win=1048320 Len=0 SLE=1646036 SRE=1843576 SLE=1634748 SRE=1638981 SLE=1626282 SRE=1633337 SLE=1620638 SRE=1622049"
"4381","2025/047 01:09:20.286501","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4382","2025/047 01:09:20.286510","10.0.0.4","52.185.211.133","TCP","90","[TCP Dup ACK 3698#157] 52914  >  443 [ACK] Seq=2640 Ack=1043539 Win=1048320 Len=0 SLE=1646036 SRE=1844987 SLE=1634748 SRE=1638981 SLE=1626282 SRE=1633337 SLE=1620638 SRE=1622049"
"4383","2025/047 01:09:20.286680","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4384","2025/047 01:09:20.286680","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4385","2025/047 01:09:20.286680","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4386","2025/047 01:09:20.286680","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4387","2025/047 01:09:20.286680","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4388","2025/047 01:09:20.286680","52.185.211.133","10.0.0.4","TLSv1.2","1465","Ignored Unknown Record"
"4389","2025/047 01:09:20.286698","10.0.0.4","52.185.211.133","TCP","90","[TCP Dup ACK 3698#158] 52914  >  443 [ACK] Seq=2640 Ack=1043539 Win=1048320 Len=0 SLE=1646036 SRE=1853453 SLE=1634748 SRE=1638981 SLE=1626282 SRE=1633337 SLE=1620638 SRE=1622049"
"4390","2025/047 01:09:20.287782","52.185.211.133","10.0.0.4","TCP","1465","443  >  52914 [ACK] Seq=1853453 Ack=2640 Win=4194816 Len=1411 [TCP PDU reassembled in 4412]"
"4391","2025/047 01:09:20.287782","52.185.211.133","10.0.0.4","TCP","1465","443  >  52914 [ACK] Seq=1854864 Ack=2640 Win=4194816 Len=1411 [TCP PDU reassembled in 4412]"
"4392","2025/047 01:09:20.287782","52.185.211.133","10.0.0.4","TCP","1465","443  >  52914 [ACK] Seq=1856275 Ack=2640 Win=4194816 Len=1411 [TCP PDU reassembled in 4412]"
"4393","2025/047 01:09:20.287811","10.0.0.4","52.185.211.133","TCP","90","[TCP Dup ACK 3698#159] 52914  >  443 [ACK] Seq=2640 Ack=1043539 Win=1048320 Len=0 SLE=1646036 SRE=1857686 SLE=1634748 SRE=1638981 SLE=1626282 SRE=1633337 SLE=1620638 SRE=1622049"
"4394","2025/047 01:09:20.288954","52.185.211.133","10.0.0.4","TCP","1465","443  >  52914 [ACK] Seq=1857686 Ack=2640 Win=4194816 Len=1411 [TCP PDU reassembled in 4412]"
