"No.","Time","Source","Destination","Protocol","Length","Info"
"4142","2025/047 00:41:43.544832","142.250.75.98","10.0.0.4","HTTP2","93","PING[0]"
"4143","2025/047 00:41:43.546101","10.0.0.4","142.250.75.98","HTTP2","93","PING[0]"
"4144","2025/047 00:41:43.549466","2a00:1450:4028:80a::2004","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","HTTP3","359","Protected Payload (KP0), PKN: 122, STREAM(11), STREAM(36), HEADERS: 200 OK, DATA"
"4145","2025/047 00:41:43.549466","2a00:1450:4028:80a::2004","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","212","Protected Payload (KP0), PKN: 123, PADDING, STREAM(36)"
"4146","2025/047 00:41:43.550164","2a00:1450:4028:805::2002","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","HTTP3","102","Protected Payload (KP0), PKN: 49, STREAM(44), HEADERS: 204 No Content"
"4147","2025/047 00:41:43.551415","2a00:1450:4028:805::2002","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","83","Protected Payload (KP0), PKN: 50, STREAM(44)"
"4148","2025/047 00:41:43.551766","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:805::2002","HTTP3","97","Protected Payload (KP0), DCID=f7e8dfc3287ca2d0, PKN: 47, ACK, STREAM(6)"
"4149","2025/047 00:41:43.552933","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:80a::2004","HTTP3","99","Protected Payload (KP0), DCID=e62189792f37ae12, PKN: 75, ACK, STREAM(6)"
"4150","2025/047 00:41:43.554415","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:805::2002","HTTP3","129","Protected Payload (KP0), DCID=f7e8dfc3287ca2d0, PKN: 48, STREAM(2), PRIORITY_UPDATE, STREAM(56), HEADERS: GET /pagead/gen_204?id=av-js&type=reach&proto=CAUoAjAC"
"4151","2025/047 00:41:43.554787","142.250.75.98","10.0.0.4","TCP","56","443  >  50685 [ACK] Seq=6778 Ack=5454 Win=264960 Len=0"
"4152","2025/047 00:41:43.557528","2a00:1450:4028:805::2002","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","HTTP3","102","Protected Payload (KP0), PKN: 51, STREAM(48), HEADERS: 204 No Content"
"4153","2025/047 00:41:43.560029","2a00:1450:4028:805::2002","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","83","Protected Payload (KP0), PKN: 52, STREAM(48)"
"4154","2025/047 00:41:43.560375","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:805::2002","HTTP3","97","Protected Payload (KP0), DCID=f7e8dfc3287ca2d0, PKN: 49, ACK, STREAM(6)"
"4155","2025/047 00:41:43.565915","2a00:1450:4028:805::2002","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","HTTP3","89","Protected Payload (KP0), PKN: 53, ACK, STREAM(7)"
"4156","2025/047 00:41:43.566044","2a00:1450:4028:805::2002","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","HTTP3","102","Protected Payload (KP0), PKN: 54, STREAM(52), HEADERS: 204 No Content"
"4157","2025/047 00:41:43.566514","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:805::2002","HTTP3","97","Protected Payload (KP0), DCID=f7e8dfc3287ca2d0, PKN: 50, ACK, STREAM(6)"
"4158","2025/047 00:41:43.568570","2a00:1450:4028:805::2002","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","83","Protected Payload (KP0), PKN: 55, STREAM(52)"
"4159","2025/047 00:41:43.576060","2a00:1450:4028:805::2002","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","85","Protected Payload (KP0), PKN: 56, ACK"
"4160","2025/047 00:41:43.585045","2a00:1450:4028:80a::2004","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","88","Protected Payload (KP0), PKN: 124, ACK"
"4161","2025/047 00:41:43.599176","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:805::2002","QUIC","94","Protected Payload (KP0), DCID=f7e8dfc3287ca2d0, PKN: 51, ACK"
"4162","2025/047 00:41:43.607897","2a00:1450:4028:805::2002","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","83","Protected Payload (KP0), PKN: 58, STREAM(52)"
"4163","2025/047 00:41:43.608223","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:805::2002","QUIC","95","Protected Payload (KP0), DCID=f7e8dfc3287ca2d0, PKN: 52, ACK"
"4164","2025/047 00:41:43.615701","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:80a::2004","HTTP3","210","Protected Payload (KP0), DCID=e62189792f37ae12, PKN: 76, STREAM(2), PRIORITY_UPDATE, STREAM(10), STREAM(40), HEADERS: GET /async/newtab_ogb?hl=he&async=fixed:0"
"4165","2025/047 00:41:43.648035","2a00:1450:4028:80a::2004","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","HTTP3","92","Protected Payload (KP0), PKN: 125, ACK, STREAM(7)"
"4166","2025/047 00:41:43.651075","2a00:1450:4028:805::2002","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","HTTP3","102","Protected Payload (KP0), PKN: 59, STREAM(56), HEADERS: 204 No Content"
"4167","2025/047 00:41:43.651868","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:805::2002","HTTP3","99","Protected Payload (KP0), DCID=f7e8dfc3287ca2d0, PKN: 53, ACK, STREAM(6)"
"4168","2025/047 00:41:43.652048","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:80a::2004","QUIC","95","Protected Payload (KP0), DCID=e62189792f37ae12, PKN: 77, ACK"
"4169","2025/047 00:41:43.653303","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:805::2002","HTTP3","129","Protected Payload (KP0), DCID=f7e8dfc3287ca2d0, PKN: 54, STREAM(2), PRIORITY_UPDATE, STREAM(60), HEADERS: GET /pagead/gen_204?id=av-js&type=reach&proto=CAUoAjAC"
"4170","2025/047 00:41:43.653458","2a00:1450:4028:805::2002","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","83","Protected Payload (KP0), PKN: 60, STREAM(56)"
"4171","2025/047 00:41:43.653728","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:805::2002","QUIC","95","Protected Payload (KP0), DCID=f7e8dfc3287ca2d0, PKN: 55, ACK"
"4172","2025/047 00:41:43.663768","2a00:1450:4028:805::2002","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","HTTP3","89","Protected Payload (KP0), PKN: 61, ACK, STREAM(7)"
"4173","2025/047 00:41:43.665705","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:80a::2004","HTTP3","127","Protected Payload (KP0), DCID=e62189792f37ae12, PKN: 78, STREAM(2), PRIORITY_UPDATE, STREAM(44), HEADERS: GET /async/newtab_promos"
"4174","2025/047 00:41:43.694882","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:805::2002","QUIC","94","Protected Payload (KP0), DCID=f7e8dfc3287ca2d0, PKN: 56, ACK"
"4175","2025/047 00:41:43.698531","2a00:1450:4028:80a::2004","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","HTTP3","92","Protected Payload (KP0), PKN: 126, ACK, STREAM(7)"
"4176","2025/047 00:41:43.701758","2a00:1450:4028:805::2002","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","HTTP3","84","Protected Payload (KP0), PKN: 63, STREAM(7)"
"4177","2025/047 00:41:43.702425","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:805::2002","QUIC","95","Protected Payload (KP0), DCID=f7e8dfc3287ca2d0, PKN: 57, ACK"
"4178","2025/047 00:41:43.702726","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:80a::2004","QUIC","95","Protected Payload (KP0), DCID=e62189792f37ae12, PKN: 79, ACK"
"4179","2025/047 00:41:43.721855","2a00:1450:4028:80a::2004","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","HTTP3","1288","Protected Payload (KP0), PKN: 127, STREAM(11), STREAM(40), HEADERS: 200 OK"
"4180","2025/047 00:41:43.721855","2a00:1450:4028:80a::2004","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1292","Protected Payload (KP0), PKN: 128, STREAM(40)"
"4181","2025/047 00:41:43.721986","2a00:1450:4028:80a::2004","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1292","Protected Payload (KP0), PKN: 129, STREAM(40)"
"4182","2025/047 00:41:43.721986","2a00:1450:4028:80a::2004","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","HTTP3","1027","Protected Payload (KP0), PKN: 130, STREAM(40), DATA"
"4183","2025/047 00:41:43.721986","2a00:1450:4028:80a::2004","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","HTTP3","220","Protected Payload (KP0), PKN: 131, STREAM(40), DATA"
"4184","2025/047 00:41:43.725749","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:80a::2004","HTTP3","99","Protected Payload (KP0), DCID=e62189792f37ae12, PKN: 80, ACK, STREAM(6)"
"4185","2025/047 00:41:43.731303","2a00:1450:4028:80a::2004","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1287","Protected Payload (KP0), PKN: 132, STREAM(40)"
"4186","2025/047 00:41:43.731850","2a00:1450:4028:80a::2004","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1292","Protected Payload (KP0), PKN: 133, STREAM(40)"
"4187","2025/047 00:41:43.732439","2a00:1450:4028:80a::2004","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1292","Protected Payload (KP0), PKN: 134, STREAM(40)"
"4188","2025/047 00:41:43.732439","2a00:1450:4028:80a::2004","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1292","Protected Payload (KP0), PKN: 135, STREAM(40)"
"4189","2025/047 00:41:43.732439","2a00:1450:4028:80a::2004","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1292","Protected Payload (KP0), PKN: 136, STREAM(40)"
"4190","2025/047 00:41:43.732846","2a00:1450:4028:80a::2004","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1292","Protected Payload (KP0), PKN: 137, STREAM(40)"
"4191","2025/047 00:41:43.732846","2a00:1450:4028:80a::2004","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1292","Protected Payload (KP0), PKN: 138, STREAM(40)"
"4192","2025/047 00:41:43.732970","2a00:1450:4028:80a::2004","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1292","Protected Payload (KP0), PKN: 139, STREAM(40)"
"4193","2025/047 00:41:43.733294","2a00:1450:4028:80a::2004","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1292","Protected Payload (KP0), PKN: 140, STREAM(40)"
"4194","2025/047 00:41:43.733294","2a00:1450:4028:80a::2004","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1292","Protected Payload (KP0), PKN: 141, STREAM(40)"
"4195","2025/047 00:41:43.733294","2a00:1450:4028:80a::2004","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1292","Protected Payload (KP0), PKN: 142, STREAM(40)"
"4196","2025/047 00:41:43.733532","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:80a::2004","QUIC","94","Protected Payload (KP0), DCID=e62189792f37ae12, PKN: 81, ACK"
"4197","2025/047 00:41:43.733836","2a00:1450:4028:80a::2004","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1292","Protected Payload (KP0), PKN: 143, STREAM(40)"
"4198","2025/047 00:41:43.733836","2a00:1450:4028:80a::2004","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1292","Protected Payload (KP0), PKN: 144, STREAM(40)"
"4199","2025/047 00:41:43.733901","2a00:1450:4028:80a::2004","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","HTTP3","796","Protected Payload (KP0), PKN: 145, STREAM(40), DATA"
"4200","2025/047 00:41:43.739530","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:80a::2004","QUIC","95","Protected Payload (KP0), DCID=e62189792f37ae12, PKN: 82, ACK"
"4201","2025/047 00:41:43.743536","2a00:1450:4028:80a::2004","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1285","Protected Payload (KP0), PKN: 146, ACK, STREAM(40)"
"4202","2025/047 00:41:43.743536","2a00:1450:4028:80a::2004","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1292","Protected Payload (KP0), PKN: 147, STREAM(40)"
"4203","2025/047 00:41:43.744542","2a00:1450:4028:80a::2004","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1292","Protected Payload (KP0), PKN: 148, STREAM(40)"
"4204","2025/047 00:41:43.744542","2a00:1450:4028:80a::2004","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1292","Protected Payload (KP0), PKN: 149, STREAM(40)"
"4205","2025/047 00:41:43.744542","2a00:1450:4028:80a::2004","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1292","Protected Payload (KP0), PKN: 150, STREAM(40)"
"4206","2025/047 00:41:43.744542","2a00:1450:4028:80a::2004","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1292","Protected Payload (KP0), PKN: 151, STREAM(40)"
"4207","2025/047 00:41:43.745139","2a00:1450:4028:80a::2004","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1292","Protected Payload (KP0), PKN: 152, STREAM(40)"
"4208","2025/047 00:41:43.745139","2a00:1450:4028:80a::2004","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1292","Protected Payload (KP0), PKN: 153, STREAM(40)"
"4209","2025/047 00:41:43.745139","2a00:1450:4028:80a::2004","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1292","Protected Payload (KP0), PKN: 154, STREAM(40)"
"4210","2025/047 00:41:43.745139","2a00:1450:4028:80a::2004","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1292","Protected Payload (KP0), PKN: 155, STREAM(40)"
"4211","2025/047 00:41:43.745139","2a00:1450:4028:80a::2004","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1292","Protected Payload (KP0), PKN: 156, STREAM(40)"
"4212","2025/047 00:41:43.745139","2a00:1450:4028:80a::2004","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1292","Protected Payload (KP0), PKN: 157, STREAM(40)"
"4213","2025/047 00:41:43.745139","2a00:1450:4028:80a::2004","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1292","Protected Payload (KP0), PKN: 158, STREAM(40)"
"4214","2025/047 00:41:43.745139","2a00:1450:4028:80a::2004","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","HTTP3","825","Protected Payload (KP0), PKN: 159, STREAM(40), DATA"
"4215","2025/047 00:41:43.745139","2a00:1450:4028:80a::2004","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1292","Protected Payload (KP0), PKN: 160, STREAM(40)"
"4216","2025/047 00:41:43.745139","2a00:1450:4028:80a::2004","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","HTTP3","357","Protected Payload (KP0), PKN: 161, PADDING, STREAM(40), DATA"
"4217","2025/047 00:41:43.745853","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:80a::2004","QUIC","94","Protected Payload (KP0), DCID=e62189792f37ae12, PKN: 83, ACK"
"4218","2025/047 00:41:43.749167","2a00:1450:4028:805::2002","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","HTTP3","102","Protected Payload (KP0), PKN: 64, STREAM(60), HEADERS: 204 No Content"
"4219","2025/047 00:41:43.750115","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:805::2002","HTTP3","100","Protected Payload (KP0), DCID=f7e8dfc3287ca2d0, PKN: 58, ACK, STREAM(6)"
"4220","2025/047 00:41:43.750276","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:80a::2004","QUIC","95","Protected Payload (KP0), DCID=e62189792f37ae12, PKN: 84, ACK"
"4221","2025/047 00:41:43.751766","2a00:1450:4028:805::2002","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","83","Protected Payload (KP0), PKN: 65, STREAM(60)"
"4222","2025/047 00:41:43.752127","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:805::2002","QUIC","96","Protected Payload (KP0), DCID=f7e8dfc3287ca2d0, PKN: 59, ACK"
"4223","2025/047 00:41:43.752490","2a00:1450:4028:80a::2004","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","HTTP3","319","Protected Payload (KP0), PKN: 162, STREAM(11), STREAM(44), HEADERS: 200 OK, DATA"
"4224","2025/047 00:41:43.752616","2a00:1450:4028:80a::2004","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","159","Protected Payload (KP0), PKN: 163, PADDING, STREAM(44)"
"4225","2025/047 00:41:43.756399","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:80a::2004","HTTP3","99","Protected Payload (KP0), DCID=e62189792f37ae12, PKN: 85, ACK, STREAM(6)"
"4226","2025/047 00:41:43.785298","2a00:1450:4028:805::2002","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","86","Protected Payload (KP0), PKN: 66, ACK"
"4227","2025/047 00:41:43.789933","2a00:1450:4028:80a::2004","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","88","Protected Payload (KP0), PKN: 164, ACK"
"4228","2025/047 00:41:43.795157","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:806::200e","HTTP3","371","Protected Payload (KP0), DCID=f7fdfe2f84884e43, PKN: 27, STREAM(2), PRIORITY_UPDATE, STREAM(10), STREAM(8), HEADERS: GET /u/0/ogw/AF2bZyiIkSnizFwUANZbG__IKTt8jNhxePIRLESPn2QqChEerA=s32-c-mo"
"4229","2025/047 00:41:43.830235","2a00:1450:4028:806::200e","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","HTTP3","90","Protected Payload (KP0), PKN: 30, ACK, STREAM(7)"
"4230","2025/047 00:41:43.857822","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:806::200e","QUIC","94","Protected Payload (KP0), DCID=f7fdfe2f84884e43, PKN: 28, ACK"
"4231","2025/047 00:41:43.867636","2a00:1450:4028:806::200e","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","HTTP3","84","Protected Payload (KP0), PKN: 32, STREAM(7)"
"4232","2025/047 00:41:43.868052","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:806::200e","QUIC","95","Protected Payload (KP0), DCID=f7fdfe2f84884e43, PKN: 29, ACK"
"4233","2025/047 00:41:43.875686","2a00:1450:4028:806::200e","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","HTTP3","1288","Protected Payload (KP0), PKN: 34, STREAM(11), STREAM(8), HEADERS"
"4234","2025/047 00:41:43.875686","2a00:1450:4028:806::200e","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","HTTP3","726","Protected Payload (KP0), PKN: 35, STREAM(8), DATA"
"4235","2025/047 00:41:43.875686","2a00:1450:4028:806::200e","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","1292","Protected Payload (KP0), PKN: 33, STREAM(11)"
"4236","2025/047 00:41:43.876406","2a00:1450:4028:806::200e","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","84","Protected Payload (KP0), PKN: 36, STREAM(8)"
"4237","2025/047 00:41:43.877053","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:806::200e","QUIC","98","Protected Payload (KP0), DCID=f7fdfe2f84884e43, PKN: 30, ACK"
"4238","2025/047 00:41:43.877440","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:806::200e","QUIC","97","Protected Payload (KP0), DCID=f7fdfe2f84884e43, PKN: 31, ACK"
"4239","2025/047 00:41:43.877902","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:806::200e","HTTP3","99","Protected Payload (KP0), DCID=f7fdfe2f84884e43, PKN: 32, ACK, STREAM(6)"
"4240","2025/047 00:41:43.881402","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:806::200e","QUIC","105","Protected Payload (KP0), DCID=f7fdfe2f84884e43, PKN: 33, ACK, SS(8), RS(8)"
"4241","2025/047 00:41:43.890389","2a00:1450:4028:806::200e","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","85","Protected Payload (KP0), PKN: 37, ACK"
"4242","2025/047 00:41:43.912871","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:804::2001","HTTP3","272","Protected Payload (KP0), DCID=e12d5a94fef25934, PKN: 17, STREAM(2), PRIORITY_UPDATE, STREAM(10), STREAM(4), HEADERS: GET /generate_204?d12RSw"
"4243","2025/047 00:41:43.920758","2a00:1450:4028:804::2001","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","HTTP3","166","Protected Payload (KP0), PKN: 20, ACK, STREAM(7), STREAM(11), STREAM(4), HEADERS: 204 No Content"
"4244","2025/047 00:41:43.933351","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:805::200a","HTTP3","555","Protected Payload (KP0), DCID=fe173e8b2ec46837, PKN: 16, STREAM(2), PRIORITY_UPDATE, STREAM(10), STREAM(8), HEADERS: POST /$rpc/google.internal.onegoogle.asyncdata.v1.AsyncDataService/GetAsyncData, DATA"
"4245","2025/047 00:41:43.947837","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:804::2001","HTTP3","98","Protected Payload (KP0), DCID=e12d5a94fef25934, PKN: 18, ACK, STREAM(6)"
"4246","2025/047 00:41:43.961184","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:800::2001","HTTP3","1292","Protected Payload (KP0), DCID=fa090cbee86af5c3, PKN: 19, STREAM(2), PRIORITY_UPDATE, STREAM(10)"
"4247","2025/047 00:41:43.961333","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:800::2001","HTTP3","153","Protected Payload (KP0), DCID=fa090cbee86af5c3, PKN: 20, STREAM(10), STREAM(8), HEADERS: GET /fife/ALs6j_EoB_AicoGEg-laYQH2Hh24H8N6zazlm7H2YbY5fUtcqrCS5Soe99FEzZK-45iJpu9m8Wsr9_mp_jCxT32EEbEswiiT1rDTN6ra9cMDKL4X-T9yU7_Bg7tD23ZQgUr4myfvugNfywp-zzZtf1lrhfx42SJ6jO6QZ9HcxaWCfPdpLI_FGFDr4AuzTx4Gs6ZjZCljJfvoEyStp2__x4gyOgDIf36Re_XTnRaboNKfzocahE-SwEQ5R_2BVQqQje_D8ztXnFJ3zu4etOGSv66Ze9-vAXFwL53IKqoyclbcfUgWSBtWzaUdS0KZoPSgwvvtFVB30gYQCBEYeS9fjy7woN2caq8bD90n04gImNJ7QzThxL5bC0lejmzjTy_kRozPX8KNpyWu3GcFLDa1YiwcQA04LcvOcMZBribvD8O1N4nWY8qT_wQuz3B5UtlueIt_Kl_trJw2k6aI0zKmlDug0eWdbetUjRrppbwR5cJDd3bbyT7AyWM21B16M8IhWUE1NsosUWrlh8VvmiIOWwusHuExwiB-7oklYCYaVvO6TM-A6J-lVQpsv2kbB28dCnDqn2Ln03ArWTLEl9O2V54VtFT0L2dmRMmqDhAWBsQEgmHcEWJGKDQcbbrFr-brt_luVX6D9bZZPs80LUFykA6cORzobx7ZZYP3WybLPUFl5lU1Kl0Z-Ov7IudEPWRBoxhBsg_Z_RFdXgoNocjW_2VB-5mTt7ph3u9FISoML4w3noC2gmTvOsqYnpKLMYgxyNlaa2b1yfhFSD9TxvyW7GDjH-eS_b9wWT3EnMYxFWGQz4L_Ms-F3_cOXyIrqsUUpgCsR--nj5w0FeytGQFWJcCO2NbWboaAj05zE-ahhgZ0mjU2J6bOcCazXxga502n9nrDxQmCDorLzzmJc7mT-X5lWZfE5yZRPVlMD3TGn0N4HRwzCPqzUU5vKtprhqM-VNnUjEzUzq1UDGFpCxeDcLpnydNQoKxCfcmovbWAY5DyrPrF87e7XSslaJYQxXLjoPDViH7Go2MfIP3erOZVN7yqfpAk6U69-SOk8CCJp8GLHm0ymxt5oxEMOg9Pt2atHFGoCXtztyNm4H5UaOTs1S0G6BUudTPrjvWeF0cNFQWFlOFVVIbxUyo5OpbUaDfQmOvU7k-ygcYxQD3qRwR-Rd717q3a_U85soMC54VkzKi33zJzLBGngKQacbN04uefWFxIbHBuLkAH-kPWnFz40GQTUZM3cFG0eD7cp5FtH7fxhOSvaMmKsoGSiTa_f2eeaJ3AwO0kv10SwPjFb_Gf9dEZshUeWI-E-m_8mcWzoonvLpSSoS5M5hJWvk4akjF6keqSMzSagvnpn2Xd18L1CZo3TeZXjAtTHKj6ZL18KVl2zylDDZcWB0D3u3pv75oKea9-8bB9hlODifInvaQ0KjD1FB3vk13U5CNF3dNcZm5I8Kg9skpPOleH7Lvcf-MjCX7kc9w98gijTh-wAnD9oeSEElUWZNzm8eiDECTgyrGv6WI=s32-c"
"4248","2025/047 00:41:43.967762","2a00:1450:4028:805::200a","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","HTTP3","90","Protected Payload (KP0), PKN: 22, ACK, STREAM(7)"
"4249","2025/047 00:41:43.970558","2a00:1450:4028:800::2001","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","HTTP3","89","Protected Payload (KP0), PKN: 21, ACK, STREAM(7)"
"4250","2025/047 00:41:43.980476","2a00:1450:4028:804::2001","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","86","Protected Payload (KP0), PKN: 21, ACK"
"4251","2025/047 00:41:43.993662","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:805::200a","QUIC","94","Protected Payload (KP0), DCID=fe173e8b2ec46837, PKN: 17, ACK"
"4252","2025/047 00:41:44.009930","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:800::2001","QUIC","94","Protected Payload (KP0), DCID=fa090cbee86af5c3, PKN: 21, ACK"
"4253","2025/047 00:41:44.011281","2a00:1450:4028:805::200a","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","HTTP3","653","Protected Payload (KP0), PKN: 23, STREAM(11), STREAM(8), HEADERS: 200 OK, DATA"
"4254","2025/047 00:41:44.011281","2a00:1450:4028:805::200a","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","124","Protected Payload (KP0), PKN: 24, PADDING, STREAM(8)"
"4255","2025/047 00:41:44.011851","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","2a00:1450:4028:805::200a","HTTP3","97","Protected Payload (KP0), DCID=fe173e8b2ec46837, PKN: 18, ACK, STREAM(6)"
"4256","2025/047 00:41:44.033509","2a00:1450:4028:800::2001","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","HTTP3","404","Protected Payload (KP0), PKN: 22, STREAM(11), STREAM(8), HEADERS: 200 OK, DATA"
"4257","2025/047 00:41:44.035100","2a00:1450:4028:800::2001","2a06:c701:4f46:4100:5044:1cb7:1b58:317b","QUIC","84","Protected Payload (KP0), PKN: 23, STREAM(8)"
